	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	kegg_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_hits	heme_regulatory_motif_count
c_saudiense_c_saudiense@contig1_957	c_saudiense	c_saudiense@contig1	957	1072368	1074455	1	C	K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.24]		0
c_saudiense_c_saudiense@contig1_958	c_saudiense	c_saudiense@contig1	958	1074461	1075357	1	C	K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.24]		0
c_saudiense_c_saudiense@contig1_959	c_saudiense	c_saudiense@contig1	959	1075375	1076457	1	C	K10112	multiple sugar transport system ATP-binding protein								ABC transporter [PF00005.29]		0
c_saudiense_c_saudiense@contig1_960	c_saudiense	c_saudiense@contig1	960	1076640	1078271	1	C	K03324	phosphate:Na+ symporter								Na+/Pi-cotransporter [PF02690.17]; PhoU domain [PF01895.21]		0
c_saudiense_c_saudiense@contig1_961	c_saudiense	c_saudiense@contig1	961	1078330	1079166	-1	D										Patatin-like phospholipase [PF01734.24]		0
c_saudiense_c_saudiense@contig1_962	c_saudiense	c_saudiense@contig1	962	1079359	1079739	1	D										zinc-ribbon family [PF17032.7]		0
c_saudiense_c_saudiense@contig1_963	c_saudiense	c_saudiense@contig1	963	1079907	1081037	1	D										Iron-containing alcohol dehydrogenase [PF00465.21]; Iron-containing alcohol dehydrogenase [PF13685.8]		0
c_saudiense_c_saudiense@contig1_964	c_saudiense	c_saudiense@contig1	964	1081089	1081361	1	E												0
c_saudiense_c_saudiense@contig1_965	c_saudiense	c_saudiense@contig1	965	1081431	1082663	1	C	K23253	PucR family transcriptional regulator, proline-responsive transcriptional activator								Purine catabolism regulatory protein-like family [PF07905.13]; PucR C-terminal helix-turn-helix domain [PF13556.8]		0
c_saudiense_c_saudiense@contig1_966	c_saudiense	c_saudiense@contig1	966	1082942	1084372	1	D										Amino acid permease [PF13520.8]; Amino acid permease [PF00324.23]		0
c_saudiense_c_saudiense@contig1_967	c_saudiense	c_saudiense@contig1	967	1084441	1085784	1	C	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]								Aminotransferase class-III [PF00202.23]		0
c_saudiense_c_saudiense@contig1_968	c_saudiense	c_saudiense@contig1	968	1085920	1086936	1	C	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	MER1238327	M15B	MER1238327 - subfamily M15B unassigned peptidases (Clostridium disporicum) [M15.UPB]#M15B#{peptidase unit: 198-334}~source CUO61665~	False	0.99	289.0	2.9e-85	D-alanyl-D-alanine carboxypeptidase [PF02557.19]; G5 domain [PF07501.14]		0
c_saudiense_c_saudiense@contig1_969	c_saudiense	c_saudiense@contig1	969	1087079	1087504	1	D										TM2 domain [PF05154.18]; Double zinc ribbon [PF12773.9]		0
c_saudiense_c_saudiense@contig1_970	c_saudiense	c_saudiense@contig1	970	1087609	1089489	-1	D			MER0509841	U69	MER0509841 - family U69 unassigned peptidases (Streptococcus suis) [U69.UPW]#U69#{peptidase unit: 71-218}~source YP_007975981~	False	0.372	99.0	9.964e-20	Carbohydrate-binding domain-containing protein Cthe_2159 [PF14262.8]		0
c_saudiense_c_saudiense@contig1_971	c_saudiense	c_saudiense@contig1	971	1089855	1090607	1	D										VTC domain [PF09359.12]		0
c_saudiense_c_saudiense@contig1_972	c_saudiense	c_saudiense@contig1	972	1090601	1091290	1	D										Domain of unknown function (DUF4956) [PF16316.7]		0
c_saudiense_c_saudiense@contig1_973	c_saudiense	c_saudiense@contig1	973	1091330	1091539	-1	C	K03704	cold shock protein								'Cold-shock' DNA-binding domain [PF00313.24]		0
c_saudiense_c_saudiense@contig1_974	c_saudiense	c_saudiense@contig1	974	1091596	1092336	-1	C	K14058	tRNA 2-thiocytidine biosynthesis protein TtcA								PP-loop family [PF01171.22]; tRNA methyl transferase [PF03054.18]		0
c_saudiense_c_saudiense@contig1_975	c_saudiense	c_saudiense@contig1	975	1092484	1093176	-1	C	K16326	CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator								Crp-like helix-turn-helix domain [PF13545.8]		0
c_saudiense_c_saudiense@contig1_976	c_saudiense	c_saudiense@contig1	976	1093331	1093753	1	C	K09936	bacterial/archaeal transporter family-2 protein								Putative inner membrane exporter, YdcZ [PF04657.15]		0
c_saudiense_c_saudiense@contig1_977	c_saudiense	c_saudiense@contig1	977	1093769	1094245	1	C	K09936	bacterial/archaeal transporter family-2 protein								Putative inner membrane exporter, YdcZ [PF04657.15]		0
c_saudiense_c_saudiense@contig1_978	c_saudiense	c_saudiense@contig1	978	1094448	1095593	-1	D										VanZ like family [PF04892.14]		0
c_saudiense_c_saudiense@contig1_979	c_saudiense	c_saudiense@contig1	979	1095637	1096941	-1	D										Cell cycle protein [PF01098.21]		0
c_saudiense_c_saudiense@contig1_980	c_saudiense	c_saudiense@contig1	980	1096929	1097291	-1	C	K10947	PadR family transcriptional regulator, regulatory protein PadR								Transcriptional regulator PadR-like family [PF03551.16]		0
c_saudiense_c_saudiense@contig1_981	c_saudiense	c_saudiense@contig1	981	1097473	1098237	1	D										DeoR C terminal sensor domain [PF00455.24]; DeoR-like helix-turn-helix domain [PF08220.14]		0
c_saudiense_c_saudiense@contig1_982	c_saudiense	c_saudiense@contig1	982	1098262	1099044	1	C	K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]								haloacid dehalogenase-like hydrolase [PF08282.14]; Sucrose-6F-phosphate phosphohydrolase [PF05116.15]		0
c_saudiense_c_saudiense@contig1_983	c_saudiense	c_saudiense@contig1	983	1099108	1099686	-1	C	K06334	spore coat protein JC								Manganese containing catalase [PF05067.14]		0
c_saudiense_c_saudiense@contig1_984	c_saudiense	c_saudiense@contig1	984	1099691	1099954	-1	C	K06333	spore coat protein JB								CotJB protein [PF12652.9]		0
c_saudiense_c_saudiense@contig1_985	c_saudiense	c_saudiense@contig1	985	1099947	1100225	-1	D										Spore coat associated protein JA (CotJA) [PF11007.10]		0
c_saudiense_c_saudiense@contig1_986	c_saudiense	c_saudiense@contig1	986	1100305	1100460	-1	E												0
c_saudiense_c_saudiense@contig1_987	c_saudiense	c_saudiense@contig1	987	1100707	1101903	1	C	K03312	glutamate:Na+ symporter, ESS family								Sodium/glutamate symporter [PF03616.16]		0
c_saudiense_c_saudiense@contig1_988	c_saudiense	c_saudiense@contig1	988	1101979	1103385	1	D			MER0854782	M20A	MER0854782 - peptidase V (Clostridium celatum) [M20.004]#M20A#{peptidase unit: 7-465}~source L1Q6P8~	True	0.863	823.0	1.354e-267	Peptidase family M20/M25/M40 [PF01546.30]		0
c_saudiense_c_saudiense@contig1_989	c_saudiense	c_saudiense@contig1	989	1103417	1104631	1	C	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	MER0402730	M20B	MER0402730 - peptidase T (Clostridium celatum) [M20.003]#M20B#{peptidase unit: 15-404}~source ZP_19299206~	True	0.901	735.0	2.27e-238	Peptidase family M20/M25/M40 [PF01546.30]		0
c_saudiense_c_saudiense@contig1_990	c_saudiense	c_saudiense@contig1	990	1104798	1105295	1	D										AAA domain [PF13238.8]		0
c_saudiense_c_saudiense@contig1_991	c_saudiense	c_saudiense@contig1	991	1105565	1105948	1	D										Helix-turn-helix domain [PF12840.9]; Bacterial regulatory protein, arsR family [PF01022.22]		0
c_saudiense_c_saudiense@contig1_992	c_saudiense	c_saudiense@contig1	992	1105951	1106331	1	D										Dinitrogenase iron-molybdenum cofactor [PF02579.19]		0
c_saudiense_c_saudiense@contig1_993	c_saudiense	c_saudiense@contig1	993	1106491	1107045	1	C	K07038	inner membrane protein								LexA-binding, inner membrane-associated putative hydrolase [PF04307.16]		0
c_saudiense_c_saudiense@contig1_994	c_saudiense	c_saudiense@contig1	994	1107168	1108565	1	D										FAD binding domain [PF01565.25]; Berberine and berberine like [PF08031.14]	AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-) [AA7]	0
c_saudiense_c_saudiense@contig1_995	c_saudiense	c_saudiense@contig1	995	1108697	1109089	-1	D										YmaF family [PF12788.9]		0
c_saudiense_c_saudiense@contig1_996	c_saudiense	c_saudiense@contig1	996	1109173	1110300	-1	D										pfkB family carbohydrate kinase [PF00294.26]		0
c_saudiense_c_saudiense@contig1_997	c_saudiense	c_saudiense@contig1	997	1110504	1111100	1	D										twin BRCT domain [PF12738.9]		0
c_saudiense_c_saudiense@contig1_998	c_saudiense	c_saudiense@contig1	998	1111116	1111910	1	C	K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]								PHP domain [PF02811.21]		0
c_saudiense_c_saudiense@contig1_999	c_saudiense	c_saudiense@contig1	999	1111930	1112607	1	E												0
c_saudiense_c_saudiense@contig1_1000	c_saudiense	c_saudiense@contig1	1000	1112763	1113632	1	C	K14058	tRNA 2-thiocytidine biosynthesis protein TtcA								PP-loop family [PF01171.22]; tRNA methyl transferase [PF03054.18]; Phosphoadenosine phosphosulfate reductase family [PF01507.21]		0
c_saudiense_c_saudiense@contig1_1001	c_saudiense	c_saudiense@contig1	1001	1113703	1113813	1	E												0
c_saudiense_c_saudiense@contig1_1002	c_saudiense	c_saudiense@contig1	1002	1113966	1114154	1	D										Domain of unknown function (DUF4250) [PF14056.8]		0
c_saudiense_c_saudiense@contig1_1003	c_saudiense	c_saudiense@contig1	1003	1114210	1114320	1	E												0
c_saudiense_c_saudiense@contig1_1004	c_saudiense	c_saudiense@contig1	1004	1114360	1116048	1	C	K21023	diguanylate cyclase [EC:2.7.7.65]								EAL domain [PF00563.22]; Diguanylate cyclase, GGDEF domain [PF00990.23]; Cation efflux system protein CusB domain 1 [PF00529.22]		0
c_saudiense_c_saudiense@contig1_1005	c_saudiense	c_saudiense@contig1	1005	1116137	1117501	1	C	K03327	multidrug resistance protein, MATE family								MatE [PF01554.20]; Polysaccharide biosynthesis C-terminal domain [PF14667.8]		0
c_saudiense_c_saudiense@contig1_1006	c_saudiense	c_saudiense@contig1	1006	1117557	1118276	-1	C	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]								Polysaccharide deacetylase [PF01522.23]	CE4 acetyl xylan esterase (EC 3.1.1.72); chitin deacetylase (EC 3.5.1.41); chitooligosaccharide deacetylase (EC 3.5.1.-); peptidoglycan GlcNAc deacetylase (EC 3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC 3.5.1.-). [CE4]	0
c_saudiense_c_saudiense@contig1_1007	c_saudiense	c_saudiense@contig1	1007	1118587	1119873	1	C	K02824	uracil permease								Permease family [PF00860.22]		0
c_saudiense_c_saudiense@contig1_1008	c_saudiense	c_saudiense@contig1	1008	1120032	1121891	1	C	K21023	diguanylate cyclase [EC:2.7.7.65]								EAL domain [PF00563.22]; Diguanylate cyclase, GGDEF domain [PF00990.23]; Cation efflux system protein CusB domain 1 [PF00529.22]		0
c_saudiense_c_saudiense@contig1_1009	c_saudiense	c_saudiense@contig1	1009	1121964	1122725	1	E												0
c_saudiense_c_saudiense@contig1_1010	c_saudiense	c_saudiense@contig1	1010	1122842	1123282	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]								dUTPase [PF00692.21]		0
c_saudiense_c_saudiense@contig1_1011	c_saudiense	c_saudiense@contig1	1011	1123433	1124056	1	C	K07130	arylformamidase [EC:3.5.1.9]								Putative cyclase [PF04199.15]		0
c_saudiense_c_saudiense@contig1_1012	c_saudiense	c_saudiense@contig1	1012	1124120	1124842	-1	C	K07010	putative glutamine amidotransferase	MER0030042	C26	MER0030042 - family C26 unassigned peptidases (Thermoanaerobacter tengcongensis) [C26.UPW]#C26#{peptidase unit: 1-245}~source AAM25818~	False	0.484	217.0	2.652e-62	Peptidase C26 [PF07722.15]; Glutamine amidotransferase class-I [PF00117.30]		0
c_saudiense_c_saudiense@contig1_1013	c_saudiense	c_saudiense@contig1	1013	1125020	1127152	-1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; His Kinase A (phospho-acceptor) domain [PF00512.27]; PAS fold [PF00989.27]; GHKL domain [PF14501.8]		0
c_saudiense_c_saudiense@contig1_1014	c_saudiense	c_saudiense@contig1	1014	1127447	1130647	1	D										Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.28]; Y_Y_Y domain [PF07495.15]; His Kinase A (phospho-acceptor) domain [PF00512.27]		0
c_saudiense_c_saudiense@contig1_1015	c_saudiense	c_saudiense@contig1	1015	1130697	1131572	1	D										Radical SAM superfamily [PF04055.23]; 4Fe-4S single cluster domain [PF13394.8]; 4Fe-4S single cluster domain [PF13353.8]; Iron-sulfur cluster-binding domain [PF13186.8]		0
c_saudiense_c_saudiense@contig1_1016	c_saudiense	c_saudiense@contig1	1016	1131647	1132969	1	D			MER0093527	M03X	MER0093527 - family M3 unassigned peptidases (Enterobacter sp. 638) [M03.UPW]#M03X#{peptidase unit: 1-680}~source A4W5N6~	False	0.23	75.0	1.173e-12	Amino acid permease [PF13520.8]; Amino acid permease [PF00324.23]; Spore germination protein [PF03845.15]		0
c_saudiense_c_saudiense@contig1_1017	c_saudiense	c_saudiense@contig1	1017	1133114	1134277	1	D										AI-2E family transporter [PF01594.18]		0
c_saudiense_c_saudiense@contig1_1018	c_saudiense	c_saudiense@contig1	1018	1134410	1134565	1	D										Probable zinc-ribbon domain [PF13451.8]		0
c_saudiense_c_saudiense@contig1_1019	c_saudiense	c_saudiense@contig1	1019	1134668	1135504	-1	E												0
c_saudiense_c_saudiense@contig1_1020	c_saudiense	c_saudiense@contig1	1020	1135700	1136491	1	D										Endonuclease/Exonuclease/phosphatase family [PF03372.25]; Endonuclease/Exonuclease/phosphatase family [PF19580.1]		0
c_saudiense_c_saudiense@contig1_1021	c_saudiense	c_saudiense@contig1	1021	1136698	1138908	1	C	K22390	acid phosphatase type 7								Purple acid Phosphatase, N-terminal domain [PF16656.7]; Calcineurin-like phosphoesterase [PF00149.30]		0
c_saudiense_c_saudiense@contig1_1022	c_saudiense	c_saudiense@contig1	1022	1139011	1140198	1	D										YibE/F-like protein [PF07907.13]		0
c_saudiense_c_saudiense@contig1_1023	c_saudiense	c_saudiense@contig1	1023	1140456	1141361	1	C	K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]								SIS domain [PF13580.8]; BadF/BadG/BcrA/BcrD ATPase family [PF01869.22]; SIS domain [PF01380.24]		0
c_saudiense_c_saudiense@contig1_1024	c_saudiense	c_saudiense@contig1	1024	1141382	1142761	1	D										Phosphotransferase system, EIIC [PF02378.20]; phosphotransferase system, EIIB [PF00367.22]		0
c_saudiense_c_saudiense@contig1_1025	c_saudiense	c_saudiense@contig1	1025	1142841	1143923	1	C	K09963	uncharacterized protein								DUF871 N-terminal domain [PF19200.2]; DUF871 C-terminal domain [PF05913.13]		0
c_saudiense_c_saudiense@contig1_1026	c_saudiense	c_saudiense@contig1	1026	1143935	1144780	1	D										SIS domain [PF01380.24]; Helix-turn-helix domain, rpiR family [PF01418.19]		0
c_saudiense_c_saudiense@contig1_1027	c_saudiense	c_saudiense@contig1	1027	1145115	1147223	1	C	K07003	uncharacterized protein								MMPL family [PF03176.17]		0
c_saudiense_c_saudiense@contig1_1028	c_saudiense	c_saudiense@contig1	1028	1147196	1150072	1	E												0
c_saudiense_c_saudiense@contig1_1029	c_saudiense	c_saudiense@contig1	1029	1150121	1151389	-1	C	K01992	ABC-2 type transport system permease protein										0
c_saudiense_c_saudiense@contig1_1030	c_saudiense	c_saudiense@contig1	1030	1151389	1152303	-1	C	K01990	ABC-2 type transport system ATP-binding protein								ABC transporter [PF00005.29]; Domain of unknown function (DUF4162) [PF13732.8]		0
c_saudiense_c_saudiense@contig1_1031	c_saudiense	c_saudiense@contig1	1031	1152536	1153933	-1	E												0
c_saudiense_c_saudiense@contig1_1032	c_saudiense	c_saudiense@contig1	1032	1154211	1155347	1	C	K04940	opine dehydrogenase [EC:1.5.1.28]								NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain [PF02317.19]; NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus [PF01210.25]; Ketopantoate reductase PanE/ApbA [PF02558.18]		0
c_saudiense_c_saudiense@contig1_1033	c_saudiense	c_saudiense@contig1	1033	1155446	1155922	1	D										Family of unknown function (DUF6106) [PF19601.1]		0
c_saudiense_c_saudiense@contig1_1034	c_saudiense	c_saudiense@contig1	1034	1156057	1156212	1	E												0
c_saudiense_c_saudiense@contig1_1035	c_saudiense	c_saudiense@contig1	1035	1156269	1157549	-1	D										Sodium:dicarboxylate symporter family [PF00375.20]		0
c_saudiense_c_saudiense@contig1_1036	c_saudiense	c_saudiense@contig1	1036	1157794	1158216	1	E												0
c_saudiense_c_saudiense@contig1_1037	c_saudiense	c_saudiense@contig1	1037	1158255	1159001	-1	D										Oxidoreductase FAD-binding domain [PF00970.26]; Oxidoreductase NAD-binding domain [PF00175.23]		0
c_saudiense_c_saudiense@contig1_1038	c_saudiense	c_saudiense@contig1	1038	1159296	1160093	1	D										MerR HTH family regulatory protein [PF13411.8]; MerR family regulatory protein [PF00376.25]		0
c_saudiense_c_saudiense@contig1_1039	c_saudiense	c_saudiense@contig1	1039	1160156	1161493	1	D										MatE [PF01554.20]		0
c_saudiense_c_saudiense@contig1_1040	c_saudiense	c_saudiense@contig1	1040	1161628	1162527	1	C	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]								D-ala D-ala ligase C-terminus [PF07478.15]; D-ala D-ala ligase N-terminus [PF01820.23]; RimK-like ATP-grasp domain [PF08443.13]; ATP-grasp domain [PF02655.16]; ATP-grasp domain [PF13535.8]; Carbamoyl-phosphate synthase L chain, ATP binding domain [PF02786.19]; ATP-grasp domain [PF02222.24]; Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.21]		0
c_saudiense_c_saudiense@contig1_1041	c_saudiense	c_saudiense@contig1	1041	1162541	1163986	1	D										Aminotransferase class I and II [PF00155.23]; Bacterial regulatory proteins, gntR family [PF00392.23]; Aspartate amino-transferase [PF12897.9]		0
c_saudiense_c_saudiense@contig1_1042	c_saudiense	c_saudiense@contig1	1042	1164018	1164116	1	E												0
c_saudiense_c_saudiense@contig1_1043	c_saudiense	c_saudiense@contig1	1043	1164191	1164517	1	E												0
c_saudiense_c_saudiense@contig1_1044	c_saudiense	c_saudiense@contig1	1044	1164517	1165158	1	E												0
c_saudiense_c_saudiense@contig1_1045	c_saudiense	c_saudiense@contig1	1045	1165274	1166632	1	C	K03327	multidrug resistance protein, MATE family								MatE [PF01554.20]; Polysaccharide biosynthesis C-terminal domain [PF14667.8]		0
c_saudiense_c_saudiense@contig1_1046	c_saudiense	c_saudiense@contig1	1046	1166871	1167194	1	E												0
c_saudiense_c_saudiense@contig1_1047	c_saudiense	c_saudiense@contig1	1047	1167395	1167754	1	E												0
c_saudiense_c_saudiense@contig1_1048	c_saudiense	c_saudiense@contig1	1048	1167983	1168630	-1	C	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]								Haloacid dehalogenase-like hydrolase [PF13419.8]; HAD-hyrolase-like [PF13242.8]; haloacid dehalogenase-like hydrolase [PF00702.28]; haloacid dehalogenase-like hydrolase [PF12710.9]; 5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.14]		0
c_saudiense_c_saudiense@contig1_1049	c_saudiense	c_saudiense@contig1	1049	1168650	1169507	-1	D										Choline/ethanolamine kinase [PF01633.22]; Phosphotransferase enzyme family [PF01636.25]; Ecdysteroid kinase-like family [PF02958.22]		0
c_saudiense_c_saudiense@contig1_1050	c_saudiense	c_saudiense@contig1	1050	1169621	1170721	1	C	K00768	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]								Phosphoribosyltransferase [PF02277.19]		0
